specimenID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,Date.Photographed,Specimen.ID,Ventral.ID,CurrentSp,Sex,Region,Latitude,Longitude,Extent..m.,Certainty
ZRC.4.941.TAYLORI.CRANIUM.DORSAL,0.010591559572509035,-0.007400774278910412,-0.011984282220427573,-0.02494145409339971,0.010375671538836494,-0.002475880064005443,-0.017629149372558484,-0.00702320931813252,-0.006292434330494194,-0.011738459120095973,-0.0039341712257556435,7.995167836164954e-4,-2.5912190381032624e-4,1.5946974757222892e-4,-0.00427040386599945,-1.0572805881516251e-4,0.0030243044052754905,-0.007967553107924161,0.004363248169092737,-0.006396123463393789,-0.0019940516426600503,0.002487825851151432,0.003965334804824173,6.146761844554201e-4,0.0039013235279328,0.0019419879932026014,-0.0040509270969406,-0.0026300078016103516,0.0010926408289523182,4.0524205099898113e-4,-0.0014342926536243126,0.00095128083102357275,-3.9392617637078165e-4,-5.37762473318481e-4,-2.2428208025539393e-4,2.3337774377823063e-4,5.461704815501493e-4,4.6866281725552753e-4,4.591596200476111e-17,7.958043946043603e-17,4.130810277169772e-17,-5.204170427930421e-18,18/08/2020,ZRC. 4.941,ZRC.4941.TAYLORI.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,2.842241,104.159311,1000,75.00%
ZRC.4.939.TAYLORI.CRANIUM.DORSAL,0.006495732438414133,-0.020920731002352845,-0.0030051151919069843,0.012113478553305902,0.0028421850626009545,-0.013696978331536231,-0.006418367100024216,-0.00921997701962953,0.00570112643958953,-5.049467282600654e-4,0.0026579512132978364,-0.0021650475921713057,0.002544306678200224,0.0013546660639307795,-0.004022096099430882,-0.0029154954817456774,-0.0014238683815294313,-0.00431745578619866,0.003941210476908349,9.198163246632099e-4,-5.7999682713743e-4,-0.0023631368296971886,-0.005882218089382116,-7.784012037408061e-4,4.931890293182889e-4,-8.633284669614452e-4,1.2166402258915423e-4,2.98433139093119e-4,-0.0014942192791591738,7.250363565793497e-4,-0.0018518467967160949,-0.0012052601570748081,0.001995638474711451,1.5981743912471479e-4,3.723649793639952e-4,8.246555466143346e-4,6.727162172079342e-5,-6.041164830406927e-4,-6.105837000282624e-17,-2.358139725155972e-17,1.1633150497590561e-17,-1.2156616858993718e-17,18/08/2020,ZRC. 4.939,ZRC.4939.TAYLORI.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,2.789944,104.202186,1450,100.00%
ZRC.4.940.TAYLORI.CRANIUM.DORSAL,-9.866116450729266e-4,-0.02741478836991704,-0.0030530425576886823,-0.00756359366839053,-0.004580276234696672,0.008087692901699809,0.009474953841773551,0.0022926640812735545,0.0011770836263691477,0.010041885361988247,-0.013839068717921212,0.007351923255243169,-0.0014199445414935388,4.126785569132591e-4,-0.007657696210766606,-6.848863629083762e-4,-0.0015738878945523586,-0.004704253604422276,-0.0014983654130295307,-0.0015017331789195438,0.0022276875253821296,0.002169132522147953,-0.0023292588957987415,0.0014750959132261677,2.1632990710122456e-4,0.003078356137433024,9.43305708689931e-4,3.17811103789814e-4,-9.19910743399793e-4,-0.0016802551270809494,-0.0027825048689734335,6.255392759102044e-4,9.425043275639907e-4,3.378387993774977e-4,1.334096463274477e-4,-4.169897341314449e-5,6.404488037495386e-4,-5.504917777079609e-4,6.103380604735587e-17,9.849976737030808e-17,2.0816681711721685e-17,1.3227266504323154e-17,18/08/2020,ZRC. 4.940,ZRC.4940.TAYLORI.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,2.789944,104.202186,1450,100.00%
ZRC.4.944.TEMMINCKI.CRANIUM.DORSAL,-0.039485619751804875,-0.024577269091748996,0.02671946371762113,-0.032978367213229935,-0.004618384684967197,0.012152134022255684,-0.01122874623599447,-0.002369268534023173,-0.007001837298026725,-0.004139804427601971,0.015375224065201414,0.005899351959189043,4.0941079552594457e-4,1.5266128007609237e-4,-0.007543046038587099,-4.4913363233911103e-4,-6.83201267226678e-4,0.004142200067514915,-0.003724791705348066,0.004813374652926277,-0.0025700257233858084,0.002034158653297131,2.1272794345980923e-4,0.003032637643742294,0.0015325757981687039,-3.7250386624874905e-4,1.4395287336945158e-4,0.0010577863806077068,0.0010830237489036242,2.232581667763322e-4,0.0014573662802075857,-8.389980972001892e-4,-0.0012774737843922858,6.058251479492129e-4,-6.483419308677423e-4,6.400232337164886e-4,-2.394769799605098e-5,-5.337634620198484e-4,-1.9053836741896035e-16,-7.123208273229764e-17,9.500321536404233e-18,7.535205098774256e-18,18/08/2020,ZRC. 4.944,ZRC.4944.TEMMINCKI.CRANIUM.VENTRAL,variegatus,Female,Sumatra,-1.895761824,101.3143701,4000,75.00%
ZRC.4.947.TEMMINCKI.CRANIUM.DORSAL,-0.0041688894074837805,0.007910102226314024,-0.007157587526499688,0.0032936338330134926,-0.004355026634887082,-0.011531652953171637,-0.0067186009599170095,-0.008012006570843161,7.292523464414455e-4,0.005815068301168433,1.2766046499476097e-4,-0.001614723753389783,-0.00983569138197303,-4.0283568613889867e-4,-0.003517447823486602,0.00829441091312662,-0.0030487760918368107,0.001950529457108018,-0.002448953904227574,-0.005060667274631888,0.004098547630286987,-0.0016863384960647038,5.6284661192748805e-5,-0.0039537239066886765,0.0013618481521624538,0.0012325729360939596,-0.0034189030143650452,-3.3462220931499385e-4,0.0030051548953212402,-5.62961012364031e-4,6.354456473782878e-5,-3.3933139125596795e-4,-0.0012114920191732392,-3.044809558090445e-4,-0.0015893726242486978,3.6766126002979547e-4,0.001069462514800589,3.9823437524965743e-4,-7.036472099430924e-17,1.5612511283791264e-17,2.654940069873879e-17,-9.324138683375338e-18,18/08/2020,ZRC. 4.947,ZRC.4947.TEMMINCKI.CRANIUM.VENTRAL,variegatus,Female,Sumatra,NA,NA,NA,NA
ZRC.4.962.VARIGATUS.CRANIUM.DORSAL,0.01357018708882691,0.0068119808683341715,0.014597232926536082,-8.398992479319409e-4,0.004386074397702479,-0.015030698378233157,-0.004196984888250344,0.014167843288592854,-0.007544265188093839,0.004671278056962093,0.011784652865317942,0.004491496077207761,0.005073588823461497,0.002508377450295623,-0.0034505506161127035,-0.006741028565080182,-0.0035503843103854827,-0.0020963473651156705,0.005203345650343821,-9.196964933842479e-4,0.0018860418713942937,-0.00333848105152088,3.369598702104169e-4,-6.972186613531989e-4,-0.00241455265561848,6.009600703359304e-5,4.295212167086856e-4,-0.0011555198145274423,6.894360193446821e-4,1.1619085723236556e-4,-9.295975038846134e-4,-0.002369884283179256,-9.051552042243002e-4,8.254645820402222e-4,-0.001053185458654737,-0.00114891661340484,-6.597606502539513e-4,1.9136781507057019e-4,4.134198408958789e-17,4.3639137442541553e-17,3.0066281495738645e-17,-3.01950305037213e-17,18/08/2020,ZRC. 4.962,ZRC.4962.VARIGATUS.CRANIUM.VENTRAL,variegatus,Female,Java,NA,NA,NA,NA
ZRC.4.965.VARIGATUS.CRANIUM.DORSAL,-0.020902251685112238,-0.04209497106439941,-0.00429425360701761,-0.016862429303481048,-0.012833409639702304,-0.008938661263558263,0.020405058153897145,8.788664030939508e-4,-0.005360025875979326,0.0044940281749359465,0.012322476707877176,-0.0063883413857642,0.011081351433035657,-0.0028848470962034786,5.461971615024633e-4,0.001740465421536814,0.0017799670969722403,0.004327948794231746,-0.004560039347298263,-2.3672257963761877e-4,9.417335196872195e-4,7.765809420377424e-4,-0.004383599577110719,-0.0021306458543426565,0.001096063039390348,0.0013095280322554868,8.172484422993604e-4,-8.29362860920251e-4,1.913577781067862e-5,-0.001018335343574251,3.8732453501900564e-5,-0.002069612504814047,0.003142792524143484,4.092538771140589e-5,9.625034182769762e-4,9.269152744724287e-4,2.735029095357118e-4,2.500469181201555e-4,6.248562051894974e-17,1.051608344675159e-16,4.2548159006478015e-17,1.9122615817213084e-17,18/08/2020,ZRC. 4.965,ZRC.4965.VARIGATUS.CRANIUM.VENTRAL,variegatus,Male,Java,NA,NA,NA,NA
NHMUK.7.1.1.220.Temminckii.CRANIUM.DORSAL,0.0050208112210838275,-0.01860688308749,0.014666631932246243,0.011646958927508926,4.2760631696074267e-4,0.0040076875710591655,0.003065015604796206,-0.013037984301311893,5.989278583852108e-4,0.008339629226019095,0.00490501788778042,-0.003959403079335181,-0.009733634222053058,0.008735375570854855,0.002651478912606718,0.0019324725875760097,-0.008794251889540526,0.0014017568216027853,-0.00460997643752912,-0.0026435704662516007,-1.7126104604291224e-5,0.005575643844118252,0.0011965204097113115,0.001132173304041541,-0.002376307262386932,-0.0012380056565457623,-0.0015251235899312336,5.223797025425427e-4,0.0021568743352176688,0.001406334205304173,-7.742920625199053e-4,-9.76225425905122e-4,1.9827097075445215e-4,-5.724916133579359e-4,2.4697736825316977e-4,0.0011386872692959447,4.040087829638157e-4,-9.2295769889505e-5,3.536193148197253e-17,-4.8138576458356397e-17,-7.487771253728015e-19,-2.1169047417779474e-17,05/03/2021,7.1.1.220,NHMUK.7.1.1.220.Temminckii.CRANIUM.VENTRAL,variegatus,NA,Sumatra,NA,NA,NA,NA
NHMUK.7.6.18.2.Tellonis.CRANIUM.DORSAL,0.012236405321889255,0.0037617773542992557,-0.014130441162979472,0.008518005433188239,-0.013067587092502116,1.110781682154688e-4,0.004246861455448067,0.010164225454324188,-0.0015532936935115942,0.0033120506378044702,0.0042482837643237625,9.479684203465743e-4,-4.920063832469443e-4,0.004005945461643875,0.007916636916526425,-0.00674953214416089,-0.0024295113104225784,-9.9104684331556e-4,-0.002658351389628357,-0.009476703986334748,0.0017659669561695256,0.0031497056248783913,0.0024134625298516572,-0.0019014955621737071,-0.001336851152082616,-0.0021571444640457603,0.0015417273457397824,7.045416100530484e-4,3.9879813718342484e-4,-0.0011983450134854462,3.4170200994169313e-4,-0.0021856250039596946,-0.001725106523692208,-7.973732689755703e-4,9.439478337593641e-4,-3.9675692412437046e-4,3.7656229754938145e-4,-2.7253166042728725e-4,1.2908782116155537e-18,-6.965998958219366e-17,-2.2158381900172497e-17,-1.6263032587282567e-19,05/03/2021,7.6.18.2,NHMUK.7.6.18.2.Tellonis.CRANIUM.VENTRAL,variegatus,Female,Sumatra,-0.063028,98.276616,3040,100.00%
NHMUK.8.1.25.3.Taylori.CRANIUM.DORSAL,-0.01037074333521758,-0.024295457750197758,-0.01414563586370885,0.004108303956708939,7.936809470720294e-4,0.014191444967804856,-0.00771021789634777,0.008475950694879277,0.005591401651695077,-0.003097872950801373,6.885347553908235e-4,-0.004520442934802965,0.003646859953106562,0.004365660409776637,-0.010885119214691711,9.719209680374675e-5,-0.003670557378525367,-8.303397230240465e-4,-0.0016149006595078772,7.039501169114529e-4,1.106195771721451e-4,0.0016788107769348532,-0.002946126102067265,-0.001646962010851484,0.0035549190912232006,-8.248759035426756e-4,0.0020002499264472544,4.901860692348695e-4,0.0023536290346265047,-2.8010577407180254e-4,0.00063756210154838205,-0.0015180603618003678,-0.0023482885229494394,5.458417859337893e-4,-1.7401064426435063e-4,4.331082336337664e-4,-0.0024748491181777353,0.001983147647515568,-3.197041156116631e-17,2.7430314963883262e-17,7.928228386300251e-18,2.3852447794681098e-18,05/03/2021,8.1.25.3,NHMUK.8.1.25.3.Taylori.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,2.789944,104.202186,1450,80.00%
NHMUK.8.7.20.10.Peninsulae.CRANIUM.DORSAL,-0.004108556141581978,0.027064735007826694,0.003356979992232208,-0.006942545694085089,-0.01786415060626322,-0.022448416103252773,0.0019890366817135493,-1.597135081780573e-4,0.005655025993246886,0.0069360998388312625,-0.011113065864699732,-0.00725208915002687,8.738616205870567e-4,0.0015540100372070766,0.0025465755378954666,-2.4577695830160025e-4,-0.0036029592721475213,-3.6086251524366586e-4,-1.1125822793008018e-4,-0.0014640109499908858,-0.010028633951190639,-0.0026551615705028477,0.007939731015259605,-0.0014530579987683397,0.003997811639950003,0.001891146822773777,0.003079691452849457,0.001422102486402092,-0.001089880142948872,-4.0566650369825596e-4,-0.0015307029992305296,-0.0014268706359369518,5.567668260705199e-4,-0.001323103248902629,-1.0349663132108506e-4,0.00228831867706236,-7.963801342706219e-4,8.643875555139368e-7,5.689350900117685e-17,-1.6046192152785466e-17,5.697482416411326e-17,-2.1250362580715887e-17,05/03/2021,8.7.20.10,NHMUK.8.7.20.10.Peninsulae.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,3.488784,101.767941,34960,80.00%
NHMUK.9.1.5.519.Variegatus.CRANIUM.DORSAL,-0.010826793447284428,-0.014467849270186527,0.0062062869960386275,-0.003843501447930403,0.0032951174145139385,-0.010528742282462682,-0.004228158972154787,-0.003303596985292743,-0.013697228784574602,0.011970970716959248,5.930096311016168e-4,0.002880304381775531,0.0016942354876804677,-0.008424415805625928,0.0010049027438123834,-0.007357582678021691,0.0021853993743164183,0.002399977187781745,0.004672597243294775,-0.0030762769006291778,-0.00357705894522041,-0.0014031456380870061,-0.0023599519018281724,0.0035465583112707713,0.003965595392481477,0.0013458243132101904,0.0029669829839854807,-8.614553380570754e-4,-8.213637807646143e-4,-6.946552604456026e-5,-0.001114370975516132,-2.3770300386320774e-4,-0.002528749242010548,-6.668375247524507e-4,2.1754923514839136e-4,-0.0012370910786117942,7.415259604828713e-5,-1.3282416990545432e-5,-4.9060148304969076e-18,2.5478751053409354e-17,4.1687573532067645e-17,-2.45029690981724e-17,05/03/2021,9.1.5.519,NHMUK.9.1.5.519.Variegatus.CRANIUM.VENTRAL,variegatus,Male,Java,-6.21462,106.84513,21405,75.00%
NHMUK.9.1.5.520.Variegatus.CRANIUM.DORSAL,0.006572482362440401,-0.004269426875458593,-0.010841686146750965,0.007369340591426558,-0.008700404103381177,-0.009269180798515348,-0.010606650125837315,-0.0014454951286700234,0.008953512473218834,-0.0064271301089092086,0.012433631744308202,-6.787088106814957e-4,-0.0014857014052506023,1.0706033645902631e-4,0.006643515380760386,-0.005811955244230327,-0.0016762834315770907,0.0060120238923797075,0.0034234838772060692,-0.004313384211725606,0.0019166656916454403,-0.007935733352089197,-2.5708623201058616e-4,5.025053854659593e-4,5.265913710225525e-4,-8.977929716937097e-4,-0.004364159670117934,-0.0017032829215199881,-0.003793461831419633,8.881688667937427e-4,1.2370453539241995e-5,-4.2376009816156435e-4,7.676589956268045e-4,-3.194260186067757e-4,-5.578266331955064e-4,4.307348888075776e-4,1.3389409187574338e-4,4.247570231212969e-4,-5.180506444966504e-17,-6.070176913203218e-17,-1.6850449936203424e-17,-7.775762455794477e-18,05/03/2021,9.1.5.520,NHMUK.9.1.5.520.Variegatus.CRANIUM.VENTRAL,variegatus,Male,Java,-7.683374,108.57176,12150,100.00%
NHMUK.9.1.5.521.variegatus.CRANIUM.DORSAL,-0.0017135343085114337,0.029914864169021442,0.011387158812663367,0.019145186811597645,-0.021979693245852965,-0.004655879658487919,-0.007449660710700142,-0.02232474438431017,-0.008881510301454948,-0.00466163537299076,-0.0010079663199357716,-0.00493941629867203,4.143149922202047e-4,0.001081332891921474,0.004507227310299345,-0.0023152113557031563,0.0049336581435453645,0.0013917636166294377,0.0037744580471299606,7.533184052519509e-4,-8.549087405781447e-4,-9.771018197885567e-4,-0.004794726863378591,6.679701703048237e-4,-0.0029699983683523223,0.004793009754531743,-4.7257961131873e-4,-0.001793997516879861,0.0042724355443201105,-5.472277079949026e-4,-0.0023850586668113832,2.574078216997382e-4,-2.8125235348743546e-4,-4.5548440063656606e-4,0.00032817562363124663,-5.988769384139594e-4,3.3009386577625434e-4,5.884720472797828e-4,-8.718340719499063e-17,5.437273895014805e-17,-1.7536970139953034e-17,4.119968255444917e-18,05/03/2021,9.1.5.521,NHMUK.9.1.5.521.variegatus.CRANIUM.VENTRAL,variegatus,Male,Java,-7.683374,108.57176,12150,100.00%
