specimenID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,Date.Photographed,Specimen.ID,Ventral.ID,CurrentSp,Sex,Region,Latitude,Longitude,Extent..m.,Certainty
ZRC.4.941.TAYLORI.CRANIUM.DORSAL,-0.013960622198941711,-0.017705033826037476,0.010981675122705993,-0.006213248723911605,-0.02645476013244544,-0.009965522693882378,-0.010069954523606808,0.008664804585078255,-0.009247355872719864,0.011114676453729747,-0.0010896518439946095,0.002265051792612318,-4.052908490556501e-4,0.0027405237758322595,3.497397705651134e-4,-0.002558862849613094,-7.12648318619068e-4,0.007952564294624074,0.0035480607757934638,-0.003136085271046048,0.001180933207107499,0.0013550266233505696,-0.004049856145125175,-0.0025129091377240212,7.31933716183866e-4,-0.0032254461251337947,0.004480502876975182,0.0023330912630789274,-4.5729144870965447e-4,3.4667861907542857e-4,-0.0017955952211845393,-9.841546942576922e-4,5.110547300952093e-4,0.0011546659182118002,-5.672503887118524e-4,-2.32444767713846e-4,-6.478729792251932e-4,-4.0256677073412527e-4,-7.583994196536104e-17,3.404394821604484e-17,2.8866882842426556e-18,1.8214596497756474e-17,18/08/2020,ZRC. 4.941,ZRC.4941.TAYLORI.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,2.842241,104.159311,1000,75.00%
ZRC.4.939.TAYLORI.CRANIUM.DORSAL,-0.023948835594061326,-0.00916159155289506,-0.006804654620412714,0.01214205900903425,0.004804889291186984,0.005206357098588519,-0.014952883475673999,-0.0020281116350217886,-0.0027146399190585936,3.0292633712240906e-4,-0.0021154878717861256,0.0010295748308615288,-0.0014605792882050963,2.92250959769647e-4,-0.0047016829133728144,-0.0020698806032892593,-0.002745369571337599,0.005574970306667543,-3.658426561809459e-4,2.2850985018373188e-4,0.0013102100701463005,-0.0020144909558342024,0.005473436401635409,0.0019022233668365483,-0.0017962546226561365,-0.0019452803956192233,1.6808137116777988e-4,-5.007581796170484e-4,-0.0018532870403364762,0.0015693658681598084,0.0014430529126674221,0.0014627866675661577,0.0013231766748109718,4.424445052550564e-4,-1.3097201090784107e-4,6.813110350399822e-4,3.42766156773891e-5,4.784013011449705e-4,6.267027370145117e-17,-2.1141942363467336e-17,2.2890747762192246e-17,1.6398557858843255e-17,18/08/2020,ZRC. 4.939,ZRC.4939.TAYLORI.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,2.789944,104.202186,1450,100.00%
ZRC.4.940.TAYLORI.CRANIUM.DORSAL,-0.028247559637880122,0.004369856347732899,0.00691791990973327,-0.003747159767500494,0.0019019166470493785,-0.0016125910103519726,0.009797970445517898,0.005753518371247264,0.01386854094516234,0.007330338850574781,0.01077286955733665,-0.00552717586907806,0.0020723778170292024,0.005188306818276478,-0.00457474831315997,-0.003100254724471941,-0.0022333804888742337,0.0017809473035563339,0.002234873712473139,0.0014915447552844698,-0.002282837818413918,0.002249237652176827,0.0034454422444504013,-0.0026441199789707386,4.5793084146299705e-4,-0.0010074771597403122,-9.39626947176927e-4,-1.0060321426931594e-4,5.756032939752966e-7,0.0034527392749798312,6.287199697221452e-5,7.530191693571614e-4,2.4000164033205685e-4,5.762686492875154e-4,-7.445188993956571e-5,-5.579457064422656e-4,-4.292440646870557e-4,4.0404128170775993e-4,-9.393256571871289e-17,4.911435841359335e-17,2.253107639696439e-19,3.447762908503904e-17,18/08/2020,ZRC. 4.940,ZRC.4940.TAYLORI.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,2.789944,104.202186,1450,100.00%
ZRC.4.944.TEMMINCKI.CRANIUM.DORSAL,-0.01471940226576656,0.04704531501840873,-6.393599409079799e-4,-0.024890662093259196,-0.024567038894088913,-0.009877775989431719,-0.001984310670372026,0.0029176040873017646,-0.003946554964297685,-0.005947154156712175,-0.01516748041797546,-0.008100738833018001,-0.0018301123347988725,0.00504269602209284,-0.008099726725599004,0.003303279082576715,0.0018637424312439772,-0.0035398949622786825,-5.424208371996518e-4,0.0010438325571263368,0.0033255310700933934,7.641917474750658e-4,-0.0016516048481105474,-0.002006346668375313,-7.749672018937437e-4,0.0010964405395935246,6.546350459810135e-4,-0.0010139530458541845,0.0010513695275764707,-0.0015869614693232571,7.92148305755204e-4,-0.001359269635678329,-3.7681089150053815e-4,-2.4059755472011633e-4,7.53778519339717e-5,5.182734024969472e-4,-3.076088830304928e-4,6.672463316221275e-4,1.3814768556538737e-16,-7.399679827213568e-18,-2.140579312653705e-17,-5.421010862427522e-19,18/08/2020,ZRC. 4.944,ZRC.4944.TEMMINCKI.CRANIUM.VENTRAL,variegatus,Female,Sumatra,-1.895761824,101.3143701,4000,75.00%
ZRC.4.947.TEMMINCKI.CRANIUM.DORSAL,0.004729041743647942,-0.011348822622981458,-0.001598264893866208,-0.0019619707076683687,0.0014176956193368631,0.0060139708351280305,-0.012288987629008978,0.0013418610749812454,0.0017671489187097186,-0.005528900409351626,0.0021072831156361284,0.001054682896333689,0.013399990490489403,4.044192845936348e-4,-2.9671647308154007e-4,0.0041576964823289535,-0.0031184958360847394,-0.00256718596048007,0.0050681405585863825,-7.960753592227117e-4,-0.0058957415984828235,-8.450195647529936e-4,-0.0014248734240266336,0.0011509005809616014,6.119540828719784e-4,-0.001982355231364727,0.0037751414097945595,1.5345523973286403e-4,0.0021988219603284874,-8.741751665387695e-4,-3.9062417280900745e-4,-0.0021097976530672414,6.299221945990101e-5,-5.363634448995077e-4,8.968811092804176e-4,-2.1737113903460084e-4,-0.0016746119008827483,-2.2650096627598103e-4,9.513874063560301e-18,-1.22514845490862e-17,3.907701798862989e-17,1.6479873021779667e-17,18/08/2020,ZRC. 4.947,ZRC.4947.TEMMINCKI.CRANIUM.VENTRAL,variegatus,Female,Sumatra,NA,NA,NA,NA
ZRC.4.962.VARIGATUS.CRANIUM.DORSAL,-4.3562121673096523e-4,-0.018107959164962276,-0.024600163261593,0.0028586318896895798,-0.013131583808141225,3.793238887802046e-4,0.010087846279401905,-0.0019238789649402826,-9.852817927321128e-4,-0.007730834388914749,-0.00903437459376969,-0.005372272604907706,-0.005815059432554825,3.815689928982651e-4,-0.006455502326389052,-0.006074501713381349,-0.0012580320041701315,0.003034797581782023,-0.002326284123809662,-0.003906687588408775,-9.803617643238663e-4,-0.003760670840061341,0.001760812346876405,0.0027730408824661063,0.0014357754429032423,8.420237300040283e-5,-3.2375698167933637e-4,6.518344867339383e-4,8.31177057120411e-4,-1.8603610444679005e-4,0.0019282887949417138,-0.001859515410969487,-3.496257453723461e-4,2.4077106618558146e-4,0.0012900224108004135,-6.056049832949398e-4,0.0011119334833931927,2.299818724352399e-6,-8.692590917902532e-17,7.589415207398531e-19,-1.0894961284058438e-17,3.2526065174565133e-19,18/08/2020,ZRC. 4.962,ZRC.4962.VARIGATUS.CRANIUM.VENTRAL,variegatus,Female,Java,NA,NA,NA,NA
ZRC.4.965.VARIGATUS.CRANIUM.DORSAL,-0.03900964968148211,0.020998262490134947,0.013967029759783721,-0.012789861125879043,-9.938797176885954e-4,0.022183121390883284,0.01068398590794747,-0.004280963562559912,-7.284709973924809e-4,-0.012858730188516118,-0.006253198782180176,0.003369409951450193,-0.009412807156148954,0.005968912100211366,4.686691402892645e-4,0.00444492497312507,8.081831509463991e-4,-0.004453714174176451,0.0031624189781850947,-0.0027049769753870064,-0.001991954068127012,1.3083609575606105e-4,0.0030072275685949497,0.0014141847360122195,-3.9382424913197707e-4,-0.0015267839767464,-7.221797425637419e-4,0.001278705940783592,0.0013122590491290562,6.579763742792839e-4,0.002838378055219762,0.0015735759421873785,0.002267407349731115,-8.480037527394504e-4,-6.372006490021031e-4,3.387733675859532e-4,-1.3582050782814866e-4,-8.64670762147801e-5,-1.1404790415010801e-16,4.0549161250957866e-17,1.246504273091269e-17,-6.5865281978494394e-18,18/08/2020,ZRC. 4.965,ZRC.4965.VARIGATUS.CRANIUM.VENTRAL,variegatus,Male,Java,-7.033653888,106.4589885,11900,75.00%
NHMUK.7.1.1.220.Temminckii.CRANIUM.DORSAL,-0.01924274568775831,0.00527038018889784,-0.01634013574503005,0.007971686839722492,0.006584070827422396,0.0024336358788335302,-0.0046818693415855775,0.011072830254314742,0.012278896629543679,0.003412848785041759,-0.007646947925695802,0.0072805149549153795,0.0073371716996980234,-0.01026684999795058,-0.0034907123889106415,-0.0022772949240944273,-0.007367189203169377,-0.007422304155021156,-2.817454683929006e-4,-7.933216696269953e-4,0.0014788603462189344,0.006335572426057485,-8.509732830695595e-4,-6.669306168677825e-4,-0.0016251255150481535,-1.28115404385037e-4,0.002188996799196031,-3.567547130816441e-4,-5.948061589239439e-4,-4.4286284156998636e-4,1.9389076749557643e-4,-5.875959818606513e-4,7.14608785325524e-4,-6.846207749046806e-4,-6.693914309597315e-4,7.965206367371562e-4,-2.96311581540274e-4,1.3575952448302087e-4,-2.13316777436523e-17,1.168227840853131e-17,-2.022164106627554e-17,1.680513367352532e-17,05/03/2021,7.1.1.220,NHMUK.7.1.1.220.Temminckii.CRANIUM.VENTRAL,variegatus,NA,Sumatra,NA,NA,NA,NA
NHMUK.7.6.18.2.Tellonis.CRANIUM.DORSAL,-0.0032664217700086456,-0.024129425242906153,-4.2898660596683147e-4,-0.005099773578807115,0.015314675335684619,8.584534748308444e-6,0.010596763405323987,-9.965952484583594e-5,0.0010995866084341766,-0.001791944958363558,-0.002730364320953379,6.039752310867169e-4,-0.0026346236301061027,-0.009446357804853962,0.0028795569759362807,-0.008550214334788649,-0.0012935083458644114,-0.003295137651812986,0.005741312747928255,-0.002033090253025529,-0.002291622487678973,0.0032378412582699414,-0.0025777634108217796,0.001774694422006162,-8.899360320494321e-4,0.001027325264434908,-0.0011956394008032429,4.922066159099238e-5,7.636867173338034e-4,3.944552349383612e-5,0.0016683239165716374,9.258085660678645e-5,-0.002130055598354469,-0.0023481454798913504,1.027928876541273e-4,-5.59643460959239e-4,-1.88177463347202e-4,3.4601890540277046e-4,1.1153729849444627e-17,-4.095573706563993e-17,-1.476590185301059e-18,-1.6046192152785466e-17,05/03/2021,7.6.18.2,NHMUK.7.6.18.2.Tellonis.CRANIUM.VENTRAL,variegatus,Female,Sumatra,-0.063028,98.276616,3040,100.00%
NHMUK.8.1.25.3.Taylori.CRANIUM.DORSAL,-0.021315311008795256,0.004952678712034549,0.014818464818691559,0.002662719528571684,0.010417198973704814,-0.01810311454742901,-2.981144267210907e-4,-0.0061747901627451475,-0.0026371015463486024,7.1781200633421e-4,-9.026795313651356e-4,0.002592391489107364,-0.0020181010200627865,0.003808067471818344,-0.011313124472338575,0.0022126603508099618,-0.004402418940832707,-0.0011879670558258277,0.0014238910288556987,-0.0019378538147373668,-4.565173785203583e-5,0.0011184038531986448,5.693618575779466e-4,6.820256675144068e-4,-0.003152750364717443,-0.0038315759521365548,-9.663115468201226e-4,-1.6808406547765302e-4,0.002293728900043993,-0.0010705747729429468,9.072485159671381e-4,-8.364637875839032e-4,-0.002811526370830855,-5.953252239286341e-4,0.0011719833232205342,0.001561353667917397,0.0012959697424577254,-0.0015152675225974972,2.6969529040576923e-17,-3.0899761915836876e-18,-3.1577811790113944e-17,2.2551405187698492e-17,05/03/2021,8.1.25.3,NHMUK.8.1.25.3.Taylori.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,2.789944,104.202186,1450,80.00%
NHMUK.8.7.20.10.Peninsulae.CRANIUM.DORSAL,0.02064406956130671,-0.014221063514291808,-0.012564678585224726,-0.018342795507982696,-0.0029172861586846534,0.01850007897634285,-0.0038546143312331374,-0.009034234517965593,0.004006227778419257,-0.00401295667936081,0.016864584691846395,0.004966704875787486,0.0018421140869203613,3.8456224627603827e-4,0.0011831240533399202,-0.0038448021480886442,-0.0019312507154808612,0.001646692233526177,0.0011948814455128261,-0.0023107284747991546,0.008960106196467614,-0.0020490351465256244,-0.0077128817154226365,1.330315475556952e-4,0.0015464445358023115,-0.003023923380090157,-0.002098711955649453,-7.695689626045013e-4,-2.5166950345495843e-4,0.002440803883082061,7.007871990159116e-4,7.526218101409132e-4,2.6374227698923284e-4,-8.310970148162932e-4,2.2499048911103607e-4,0.002170462954540441,-0.0012768754893217535,-3.5794306193355556e-4,-4.049495114233359e-17,-3.3393426912553537e-17,-2.6962752776998888e-17,1.2576745200831851e-17,05/03/2021,8.7.20.10,NHMUK.8.7.20.10.Peninsulae.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,3.488784,101.767941,34960,80.00%
NHMUK.9.1.5.519.Variegatus.CRANIUM.DORSAL,-0.013951800859274943,0.0065840316118978585,-0.005431322515709457,0.002959732118110854,-0.010202614587532749,0.00442780185267812,-0.002568487720177872,0.009240649587180452,-4.28689628655051e-4,-0.016156655233886517,0.0036832344214737934,-0.0065915488070846535,-0.0020782858315265425,0.0033058993637029794,0.0040086681387313155,-0.005590703281490166,0.006082083229707813,0.002899255221138136,0.0020304832701152076,-0.0036321153772959037,0.002933352576794792,-0.00286507270995011,0.002023839865235633,-0.003586675302409471,-0.0018150606906880578,-0.0014408091432889986,-0.0030635924935872067,0.0010150736704486606,-4.3031088974872776e-4,7.526319101671524e-4,-3.0750476075217187e-4,-0.0012136049858230895,-0.0022530661265122683,-0.001897648201518574,6.224480178920752e-4,-9.91951055039471e-4,2.1277487540030703e-4,1.86148204153916e-4,3.667313848432219e-17,6.472686969738461e-17,3.4665670399329496e-17,-6.938893903907228e-18,05/03/2021,9.1.5.519,NHMUK.9.1.5.519.Variegatus.CRANIUM.VENTRAL,variegatus,Male,Java,-6.21462,106.84513,21405,75.00%
NHMUK.9.1.5.520.Variegatus.CRANIUM.DORSAL,-0.009340319486106516,-0.01774574714948008,-0.002476308215358903,-0.003203388089059731,0.009153435989978516,6.040791201600091e-4,-0.012463280033590356,-0.008914430428389429,-0.007216674424777498,-0.0014090557415695328,-0.011027064845535355,6.862658811953413e-5,7.951376837604891e-4,-0.00836683775238998,0.0028387670720109604,-0.0061848971010815155,0.003685474143743002,-0.0025632574151960522,-0.0010141701041851234,-0.002865763226951569,-0.0016157574324666625,-0.009251516648908028,0.0014492385897930309,7.911329882744322e-4,-3.1869859714376575e-5,-3.5991968899440623e-4,0.0034503532187822408,0.0018690250055123827,-0.002962037293058575,4.826159023301639e-4,4.331785198829935e-4,0.0017295848398863178,2.8014156904059185e-4,1.274234815456482e-5,0.0011177751413036173,1.0909164027244661e-4,-9.501120652877333e-7,-3.380724348673083e-4,4.382717875683201e-17,-6.31276714929685e-17,-7.768430326844807e-18,7.298035873543052e-18,05/03/2021,9.1.5.520,NHMUK.9.1.5.520.Variegatus.CRANIUM.VENTRAL,variegatus,Male,Java,-7.683374,108.57176,12150,100.00%
NHMUK.9.1.5.521.variegatus.CRANIUM.DORSAL,0.02633301512946671,-0.007826751471159294,-0.024623831878969056,-0.009813433123760993,0.01766761052524909,0.009690014839492032,-0.016973051267675045,0.01786491953874294,-0.010319751479502282,0.00195159532874638,0.0017645262393469834,0.0067392154552658795,-6.82688829604405e-4,-0.004119698470162893,0.004281184643744352,2.690105590197827e-4,0.0042183115878200415,0.0018473595417907438,-0.002040860691906159,0.0015037442906278402,8.672516823944124e-4,0.001563844675785527,0.006758298219648379,-0.001344326685987824,0.0020514554717124163,-0.0026083738601479557,6.737946646312507e-4,2.0452874625102936e-4,0.0025688748342850903,9.733168494478905e-4,-0.001180403413146883,-0.002045848975501937,4.289944483270569e-4,-4.851635300928291e-4,-8.489047275287827e-4,-5.407430781634769e-4,2.774493159748649e-4,-4.8593698696716237e-4,5.772021315769704e-17,2.856872724499304e-17,-2.3485682528519986e-17,-3.2526065174565133e-18,05/03/2021,9.1.5.521,NHMUK.9.1.5.521.variegatus.CRANIUM.VENTRAL,variegatus,Male,Java,-7.683374,108.57176,12150,100.00%
