specimenID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,Date.Photographed,Specimen.ID,Ventral.ID,CurrentSp,Sex,Region,Landmass,Insular.gp,Latitude,Longitude,Extent..m.,Certainty
ZRC.4.966.VARIGATUS.CRANIUM.DORSAL,-0.006935660406367349,-0.01221079652859275,-0.006553762895584954,-0.007166027536047617,-0.013419314657578778,-0.0043558012775229546,0.007174112098792031,0.011261092730021063,0.008962933908586245,-0.0068023112507516565,-7.041254670007678e-4,-0.0015089425230064761,-0.00541393450374616,-0.006693567448438599,-0.007682514769227225,0.006196695434340968,-0.0026212725265497114,-0.00273178731432046,-0.003782995202197449,0.0037586396507953623,0.0017497865234222692,-0.0013987159543951458,-0.002651399648681052,0.0013845672119406085,0.0037290296531374435,0.0011753332691408424,-0.0014719634714648762,-1.303445558719352e-4,-5.268203095235199e-5,-0.002907880746021807,-9.479631030568161e-5,6.625994617174392e-4,0.0012438893709385318,1.356879906552091e-4,-6.692117483389358e-4,-4.6118583000904074e-4,-5.475837339879985e-4,-2.1295630487183744e-5,-6.098637220230962e-19,5.2150124496552763e-17,2.383889526752503e-17,5.149960319306146e-18,18/08/2020,ZRC. 4.966,ZRC.4966.VARIGATUS.CRANIUM.VENTRAL,variegatus,Female,Java,Java,Java,-7.033653888,106.4589885,11900,75.00%
ZRC.4.886.BORNEANUS.CRANIUM.DORSAL,0.032357618322879145,-0.019967021118116757,0.013053496615459464,-0.011475501532822107,-0.03789240174932556,-0.003994587114065096,-0.00801020998997335,-0.003246939895276825,0.003915388826663329,-0.019188159455525603,0.0032977360437922115,0.004522596814376183,-0.0021159536921252628,-4.936903162238473e-4,-0.008139807668469544,-0.005769868601237757,0.004068652230956769,-0.0017147309842279756,0.0014817627807603715,0.0016928014160916276,-0.002019460535609886,0.0063613739255577815,0.001914127408095284,0.003018366777818734,0.0018596353988134214,-0.0021241372175125972,-6.988323355369588e-7,0.0020951692564189794,0.0014374296995772516,0.0012724691096814725,-9.47172865685414e-5,0.0014757661990176605,6.03578530755955e-4,-5.269939235743976e-4,8.238137173651577e-4,-0.0011568998118504014,8.983549676815528e-5,-1.9474098387637278e-4,1.2290109251480996e-16,-6.483528991463317e-17,-2.485533480423019e-17,2.2822455730819868e-17,18/08/2020,ZRC. 4.886,ZRC.4886.BONEANUS.CRANIUM.VENTRAL,variegatus,Male,Borneo,Borneo,Borneo,3.9218,113.93024,70000,75.00%
ZRC.4.888.BORNEANUS.CRANIUM.DORSAL,0.013725754362799493,0.007398390239435212,-0.016683888595132725,-0.002176268652419154,0.00933091264738418,-0.0011659203037169684,-0.006146001351351929,-0.013596658680414136,0.02000373220824947,-0.005584146777173879,-0.010347395099008203,-1.3878732173417478e-4,-0.0011305126265833579,0.007076703931057866,0.005344131328323443,0.0017751443957162202,-0.009837509673175178,-0.0012127808371812426,-0.0013498603059575918,-0.0044318221597170054,0.0019206016166361207,0.004293645837147141,3.244859529688947e-4,0.004806845293864515,-8.886150663011154e-4,0.0014488890242974374,-1.0704500845766491e-4,-0.0026012310848085663,6.855732407553075e-4,0.00084403145593589155,2.7833136801563765e-4,-8.546344892056501e-4,5.158487115191538e-4,6.61568216778176e-4,-1.5422685005645335e-4,-1.904044098706698e-4,0.001080179025867108,6.667978172123099e-5,-2.541098841762901e-17,3.979021973021801e-17,-2.710505431213761e-19,4.185020385794047e-17,18/08/2020,ZRC. 4.888,ZRC.4888.BORNEANUS.CRANIUM.VENTRAL,variegatus,Male,Borneo,Borneo,Borneo,5.304512762,116.9350579,253000,75.00%
ZRC.4.899.Peninsulae.CRANIUM.DORSAL,0.0049637937975220234,0.02149073002867193,0.0217912836043658,-0.0019753044019535193,0.013366130467546436,-0.0012452797946708976,-0.013864599977437444,-0.004047599494571115,-0.0021196995034165355,0.002494322772966557,0.0025279813166148414,0.013301892054657647,0.002966811714397202,0.0044062140837205525,0.0022011611474201916,0.00835445226786053,-0.008210480217008513,0.0013117853174935696,-0.0027313856328864358,-0.002859724768550244,-8.008595862711583e-4,-5.433501909270972e-4,-0.0019247216638914161,-0.002087251113769198,-2.0510671038611835e-4,-0.004645848341968143,0.002588422230666856,-0.0023189258327406853,0.004338362761906541,0.002362095488319116,-2.7722772402401534e-4,4.310597359576591e-4,2.941784448628439e-4,-5.951783262623468e-4,4.4407360369872145e-4,-0.0010787163752082947,-6.21578359505873e-4,-6.694797264118217e-4,6.270076688755233e-17,2.3662712414496134e-17,1.1756817307889689e-17,1.6886448836461732e-17,18/08/2020,ZRC. 4.899,ZRC.4899.PENINSULAE.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,6.425678,101.820476,19710,50.00%
ZRC.4.900.Peninsulae.CRANIUM.DORSAL,0.005721704019096584,-0.004723025302793298,0.0046618554800339235,0.005176075428081196,0.011958249422678336,0.00274539678640737,-0.009530705044735776,0.011393008037805956,0.009013106939886039,-0.0017735709947879165,-0.0020795126606803055,0.0060423206894329295,0.0011109528943606735,0.005842561763173386,0.003505291622509541,-9.769331316840603e-4,-0.006072909409250648,-0.003987664241152952,6.599583062616519e-5,-0.0045267828676061415,-0.0019008019252794224,-0.0034959989281903646,-0.0010766300940959319,0.0035494090058837495,8.059434481382135e-4,-5.979484658622191e-4,0.00133429745730579,0.004815344963388809,7.540679673221211e-4,5.950883275312894e-4,-6.556877507793076e-4,4.5720631154392183e-4,2.322363731565256e-4,8.042288778364155e-5,-6.987985849601352e-5,3.38766909645804e-4,2.1148181630333582e-4,4.80290380027236e-4,4.5780436733200425e-17,-3.5019730171281793e-17,-1.1709383462843448e-17,1.0842021724855044e-17,18/08/2020,ZRC. 4.900,ZRC.4900.PENINSULAE.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,7.068869728,100.621263,1000,75.00%
ZRC.4.908.Peninsulae.CRANIUM.DORSAL,0.018633966539821478,0.004239148092013243,-0.018127324144823636,0.00504184493325004,0.010106019327444399,-0.010776131145508263,0.0022161521807413436,-0.007099474903508036,0.004654693223252293,-0.009855472148640788,0.014503336839546133,0.004881549885032436,0.006671614611933311,9.21577338742023e-4,-0.002522105010784511,0.004243145482129713,0.003426815992648426,9.959688647093762e-4,-0.0063454782625394475,-0.003448722249999301,-0.0022612929484431728,0.005227102087336685,-0.0036742477097003986,-0.0016936697487986933,-0.0030456581093155953,-0.0035044230694644186,-0.0018408588682081038,5.738819064682047e-4,-0.0017484251436242567,-0.0012988759871490423,6.92729641748762e-4,-6.428375165897209e-4,5.7618336841722554e-5,0.0018899279360322292,-0.0015364161885356778,3.5062529183181324e-4,5.000087285197298e-4,2.7386560375871965e-4,2.5808077463301826e-16,5.252959525692269e-17,2.9761349634727097e-17,2.8514517136368767e-17,18/08/2020,ZRC. 4.908,ZRC.4908.PENINSULAE.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,NA,NA,NA,NA
ZRC.4.918.Peninsulae.CRANIUM.DORSAL,0.01607458795454439,-0.007136906303235959,-0.0073331311444259995,0.021391330249658197,-6.92973007336267e-4,-0.005760257149912691,-0.002419598269533876,-0.012349172421231371,0.0012198790029333503,-0.00571599406939642,-0.00694987229712354,-0.016852830130105953,0.0043478663851148555,-0.0021720262512969993,0.006078070162766885,-0.004762544032351572,0.005480261015798186,0.003746028757727171,0.005625227924366517,-0.00166068629646527,-0.002422296754945941,-0.0029483392946665038,0.005929511152180772,-0.0031853386032489935,0.0014358398843704304,-0.001932754400834661,-0.0010572676122975742,-8.547734282511475e-4,8.08689466018933e-4,7.397785212504423e-4,-7.174726874086049e-4,0.001987055872014765,2.5201790706930063e-4,0.0013517399599101082,7.872812600045601e-4,9.265241771200625e-4,-1.5183695394820388e-5,-1.8031905772226378e-4,2.25920627691667e-17,-2.3852447794681098e-18,-3.5236570605778894e-19,4.0007060164715114e-17,18/08/2020,ZRC. 4.918,ZRC.4918.PENINSULAE.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,Peninsular SEA,Peninsular SEA,3.55023,101.7233,3500,75.00%
ZRC.4.925.Peninsulae.CRANIUM.DORSAL,0.002500714779781005,0.014648881998844279,-8.898201958243181e-4,0.0031219190851173124,-0.007616376386443555,0.006470842873119814,0.005380747082052673,-0.011938776798188704,-0.01593315473300898,0.0018932550991977832,0.020817413805797467,0.001508744463334862,0.0017733261096221171,0.0025267320402256473,-0.0028110854272411735,5.0021982281748956e-5,-2.6853147438367673e-4,0.004092023902627207,-6.106251811320172e-4,-4.982720229272347e-4,-0.002201794371701068,3.1535342949632554e-4,0.001025101259343495,-0.003048410128726051,-5.118248684969357e-4,-0.0016402457936942742,0.001772093858958503,0.001878470728362023,-0.0030336366836210406,-0.0015814084087295438,1.1005165689001014e-4,6.918986525916174e-4,-2.4396992193622687e-4,-0.0011202405626668274,-4.0323528524050076e-4,2.924008931390878e-4,9.234579296202622e-4,-6.649932158570636e-4,-1.3137142198735297e-16,3.052029115546695e-17,-2.837899186480808e-17,2.108773225484306e-17,18/08/2020,ZRC. 4.925,ZRC.4925.PENINSULAE.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,Peninsular SEA,Peninsular SEA,1.4208,103.80113,3100,100.00%
ZRC.4.937.TAYLORI.CRANIUM.DORSAL,0.015853568543718253,0.017426761470257415,-0.005144474946059576,-0.019566159362086447,-4.172002696812734e-4,-0.006983298652622484,0.00198632193912333,0.007440045856398299,0.0043472895476805,-0.008882043625464008,0.0033024699612545796,-2.821830166014501e-4,-0.008481843186776328,0.004199585686552713,0.002969314316088643,0.0034050794514303914,0.004171598287160376,-0.00799875698040502,-0.0030209125021087363,0.0020894099436494073,0.0059738220403077,-0.004966522862958437,0.0016943867280450348,-0.004306277923749008,-0.0013558111318067744,-6.916792561485904e-5,0.002786337083019431,2.9306243021039267e-4,3.381729645251947e-4,-0.00164024476868587,3.619470597488578e-5,3.660120543925736e-4,1.1770338893679267e-4,1.6295399620831004e-4,0.0014551346847366154,-8.020048700834098e-4,-6.118009723484488e-4,-4.7149501967330167e-4,3.65376132127615e-17,-5.421010862427522e-18,-1.1194387430912833e-17,2.7538735181131813e-17,18/08/2020,ZRC. 4.937,ZRC.4937.TAYLORI.CRANIUM.VENTRAL,variegatus,Male,Peninsular SEA,NA,Tioman Island,2.789944,104.202186,1450,100.00%
ZRC.4.938.TAYLORI.CRANIUM.DORSAL,-0.03127044604562264,-0.003013272058191832,7.556376991406374e-4,1.9817237713630603e-4,0.00418483030852414,0.004635896611295388,-0.012463428965074503,-0.009636622695755624,0.009989553636965826,0.005398100210607397,-0.002293255142989545,-0.015110009906246365,-0.010420872188730734,0.0020321364792562496,0.003998742643648068,-5.207373883451622e-4,-0.005182362939490512,-0.002346460883295135,3.0077236245901846e-4,2.825748991614581e-4,-0.0011242647519523238,0.0027754975782228637,-0.003829075345419624,0.0025023011964801704,-0.0014991234466574955,6.318434210699418e-4,-7.422563486756869e-5,1.62246710488709e-4,-5.31389497200702e-4,-0.0013255561740217485,-0.0010187449212565142,5.795754562722704e-4,-3.0420827555805536e-4,0.0021625302367103572,9.85573579566033e-4,-8.65174653969569e-5,-3.0492102350729473e-4,-5.557024583899469e-4,1.5220229150094116e-17,-4.5796530359198256e-17,-1.550811447304217e-17,1.3065483211397583e-17,18/08/2020,ZRC. 4.938,ZRC.4938.TAYLORI.CRANIUM.VENTRAL,variegatus,Female,Peninsular SEA,NA,Tioman Island,2.789944,104.202186,1450,100.00%
